id,focus,signal,slack,drag,confidence,score,lane
l001,diagnostic quality,35,33,6,25,207,ship
l002,review cost,35,34,6,55,239,ship
l003,safe rewrite,35,35,6,85,271,ship
l004,change width,35,36,18,25,165,watch
l005,diagnostic quality,35,37,18,55,197,ship
l006,review cost,35,38,18,85,229,ship
l007,safe rewrite,35,39,34,25,107,hold
l008,change width,35,40,34,55,139,watch
l009,diagnostic quality,35,41,34,85,171,ship
l010,review cost,60,42,6,25,325,ship
l011,safe rewrite,60,43,6,55,357,ship
l012,change width,60,44,6,85,389,ship
l013,diagnostic quality,60,45,18,25,283,ship
l014,review cost,60,46,18,55,315,ship
l015,safe rewrite,60,47,18,85,347,ship
l016,change width,60,48,34,25,225,ship
l017,diagnostic quality,60,32,34,55,223,ship
l018,review cost,60,33,34,85,255,ship
l019,safe rewrite,85,34,6,25,409,ship
l020,change width,85,35,6,55,441,ship
l021,diagnostic quality,85,36,6,85,473,ship
l022,review cost,85,37,18,25,367,ship
l023,safe rewrite,85,38,18,55,399,ship
l024,change width,85,39,18,85,431,ship
l025,diagnostic quality,85,40,34,25,309,ship
l026,review cost,85,41,34,55,341,ship
l027,safe rewrite,85,42,34,85,373,ship
